     ITIME      Time(Hours)    Net_Q/INLET_Q    Mass_Error      Cumu_Mass_Error  No_Wet_Cell
    224700      6.2417E-01     -3.3325E-10      3.3325E-10      3.2668E-04         200
    224800      6.2444E-01     -3.3325E-10      3.3325E-10      3.2654E-04         200
    224900      6.2472E-01     -3.3325E-10      3.3325E-10      3.2640E-04         200
    225000      6.2500E-01     -3.3325E-10      3.3325E-10      3.2626E-04         200
    225100      6.2528E-01     -3.3325E-10      3.3325E-10      3.2612E-04         200
    225200      6.2556E-01     -3.3325E-10      3.3325E-10      3.2597E-04         200
    225300      6.2583E-01     -3.3325E-10      3.3325E-10      3.2583E-04         200
    225400      6.2611E-01     -3.3325E-10      3.3325E-10      3.2569E-04         200
    225500      6.2639E-01     -3.3325E-10      3.3325E-10      3.2555E-04         200
    225600      6.2667E-01     -3.3325E-10      3.3325E-10      3.2541E-04         200
    225700      6.2694E-01     -3.3325E-10      3.3325E-10      3.2527E-04         200
    225800      6.2722E-01     -3.3325E-10      3.3325E-10      3.2512E-04         200
    225900      6.2750E-01     -3.3325E-10      3.3325E-10      3.2498E-04         200
    226000      6.2778E-01     -3.3325E-10      3.3325E-10      3.2484E-04         200
    226100      6.2806E-01     -3.3325E-10      3.3325E-10      3.2470E-04         200
    226200      6.2833E-01     -3.3325E-10      3.3325E-10      3.2456E-04         200
    226300      6.2861E-01     -3.3325E-10      3.3325E-10      3.2442E-04         200
    226400      6.2889E-01     -3.3325E-10      3.3325E-10      3.2428E-04         200
    226500      6.2917E-01     -3.3325E-10      3.3325E-10      3.2414E-04         200
    226600      6.2944E-01     -3.3325E-10      3.3325E-10      3.2400E-04         200
    226700      6.2972E-01     -3.3325E-10      3.3325E-10      3.2386E-04         200
    226800      6.3000E-01     -3.3325E-10      3.3325E-10      3.2372E-04         200
    226900      6.3028E-01     -3.3325E-10      3.3325E-10      3.2358E-04         200
    227000      6.3056E-01     -3.3325E-10      3.3325E-10      3.2344E-04         200
    227100      6.3083E-01     -3.3325E-10      3.3325E-10      3.2330E-04         200
    227200      6.3111E-01     -3.3325E-10      3.3325E-10      3.2316E-04         200
    227300      6.3139E-01     -3.3325E-10      3.3325E-10      3.2302E-04         200
    227400      6.3167E-01     -3.3325E-10      3.3325E-10      3.2288E-04         200
    227500      6.3194E-01     -3.3325E-10      3.3325E-10      3.2274E-04         200
    227600      6.3222E-01     -3.3325E-10      3.3325E-10      3.2261E-04         200
    227700      6.3250E-01     -3.3325E-10      3.3325E-10      3.2247E-04         200
    227800      6.3278E-01     -3.3325E-10      3.3325E-10      3.2233E-04         200
    227900      6.3306E-01     -3.3325E-10      3.3325E-10      3.2219E-04         200
    228000      6.3333E-01     -3.3325E-10      3.3325E-10      3.2205E-04         200
    228100      6.3361E-01     -3.3325E-10      3.3325E-10      3.2191E-04         200
    228200      6.3389E-01     -3.3325E-10      3.3325E-10      3.2177E-04         200
    228300      6.3417E-01     -3.3325E-10      3.3325E-10      3.2164E-04         200
    228400      6.3444E-01     -3.3325E-10      3.3325E-10      3.2150E-04         200
    228500      6.3472E-01     -3.3325E-10      3.3325E-10      3.2136E-04         200
    228600      6.3500E-01     -3.3325E-10      3.3325E-10      3.2122E-04         200
    228700      6.3528E-01     -3.3325E-10      3.3325E-10      3.2109E-04         200
    228800      6.3556E-01     -3.3325E-10      3.3325E-10      3.2095E-04         200
    228900      6.3583E-01     -3.3325E-10      3.3325E-10      3.2081E-04         200
    229000      6.3611E-01     -3.3325E-10      3.3325E-10      3.2067E-04         200
    229100      6.3639E-01     -3.3325E-10      3.3325E-10      3.2054E-04         200
    229200      6.3667E-01     -3.3325E-10      3.3325E-10      3.2040E-04         200
    229300      6.3694E-01     -3.3325E-10      3.3325E-10      3.2026E-04         200
    229400      6.3722E-01     -3.3325E-10      3.3325E-10      3.2013E-04         200
    229500      6.3750E-01     -3.3325E-10      3.3325E-10      3.1999E-04         200
    229600      6.3778E-01     -3.3325E-10      3.3325E-10      3.1985E-04         200
    229700      6.3806E-01     -3.3325E-10      3.3325E-10      3.1972E-04         200
    229800      6.3833E-01     -3.3325E-10      3.3325E-10      3.1958E-04         200
    229900      6.3861E-01     -3.3325E-10      3.3325E-10      3.1944E-04         200
    230000      6.3889E-01     -3.3325E-10      3.3325E-10      3.1931E-04         200
    230100      6.3917E-01     -3.3325E-10      3.3325E-10      3.1917E-04         200
    230200      6.3944E-01     -3.3325E-10      3.3325E-10      3.1904E-04         200
    230300      6.3972E-01     -3.3325E-10      3.3325E-10      3.1890E-04         200
    230400      6.4000E-01     -3.3325E-10      3.3325E-10      3.1876E-04         200
    230500      6.4028E-01     -3.3325E-10      3.3325E-10      3.1863E-04         200
    230600      6.4056E-01     -3.3325E-10      3.3325E-10      3.1849E-04         200
    230700      6.4083E-01     -3.3325E-10      3.3325E-10      3.1836E-04         200
    230800      6.4111E-01     -3.3325E-10      3.3325E-10      3.1822E-04         200
    230900      6.4139E-01     -3.3325E-10      3.3325E-10      3.1809E-04         200
    231000      6.4167E-01     -3.3325E-10      3.3325E-10      3.1795E-04         200
    231100      6.4194E-01     -3.3325E-10      3.3325E-10      3.1782E-04         200
    231200      6.4222E-01     -3.3325E-10      3.3325E-10      3.1768E-04         200
    231300      6.4250E-01     -3.3325E-10      3.3325E-10      3.1755E-04         200
    231400      6.4278E-01     -3.3325E-10      3.3325E-10      3.1741E-04         200
    231500      6.4306E-01     -3.3325E-10      3.3325E-10      3.1728E-04         200
    231600      6.4333E-01     -3.3325E-10      3.3325E-10      3.1715E-04         200
    231700      6.4361E-01     -3.3325E-10      3.3325E-10      3.1701E-04         200
    231800      6.4389E-01     -3.3325E-10      3.3325E-10      3.1688E-04         200
    231900      6.4417E-01     -3.3325E-10      3.3325E-10      3.1674E-04         200
    232000      6.4444E-01     -3.3325E-10      3.3325E-10      3.1661E-04         200
    232100      6.4472E-01     -3.3325E-10      3.3325E-10      3.1648E-04         200
    232200      6.4500E-01     -3.3325E-10      3.3325E-10      3.1634E-04         200
    232300      6.4528E-01     -3.3325E-10      3.3325E-10      3.1621E-04         200
    232400      6.4556E-01     -3.3325E-10      3.3325E-10      3.1608E-04         200
    232500      6.4583E-01     -3.3325E-10      3.3325E-10      3.1594E-04         200
    232600      6.4611E-01     -3.3325E-10      3.3325E-10      3.1581E-04         200
    232700      6.4639E-01     -3.3325E-10      3.3325E-10      3.1568E-04         200
    232800      6.4667E-01     -3.3325E-10      3.3325E-10      3.1554E-04         200
    232900      6.4694E-01     -3.3325E-10      3.3325E-10      3.1541E-04         200
    233000      6.4722E-01     -3.3325E-10      3.3325E-10      3.1528E-04         200
    233100      6.4750E-01     -3.3325E-10      3.3325E-10      3.1514E-04         200
    233200      6.4778E-01     -3.3325E-10      3.3325E-10      3.1501E-04         200
    233300      6.4806E-01     -3.3325E-10      3.3325E-10      3.1488E-04         200
    233400      6.4833E-01     -3.3325E-10      3.3325E-10      3.1475E-04         200
    233500      6.4861E-01     -3.3325E-10      3.3325E-10      3.1462E-04         200
    233600      6.4889E-01     -3.3325E-10      3.3325E-10      3.1448E-04         200
    233700      6.4917E-01     -3.3325E-10      3.3325E-10      3.1435E-04         200
    233800      6.4944E-01     -3.3325E-10      3.3325E-10      3.1422E-04         200
    233900      6.4972E-01     -3.3325E-10      3.3325E-10      3.1409E-04         200
    234000      6.5000E-01     -3.3325E-10      3.3325E-10      3.1396E-04         200
    234100      6.5028E-01     -3.3325E-10      3.3325E-10      3.1383E-04         200
    234200      6.5056E-01     -3.3325E-10      3.3325E-10      3.1369E-04         200
    234300      6.5083E-01     -3.3325E-10      3.3325E-10      3.1356E-04         200
    234400      6.5111E-01     -3.3325E-10      3.3325E-10      3.1343E-04         200
    234500      6.5139E-01     -3.3325E-10      3.3325E-10      3.1330E-04         200
    234600      6.5167E-01     -3.3325E-10      3.3325E-10      3.1317E-04         200
    234700      6.5194E-01     -3.3325E-10      3.3325E-10      3.1304E-04         200
    234800      6.5222E-01     -3.3325E-10      3.3325E-10      3.1291E-04         200
    234900      6.5250E-01     -3.3325E-10      3.3325E-10      3.1278E-04         200
    235000      6.5278E-01     -3.3325E-10      3.3325E-10      3.1265E-04         200
    235100      6.5306E-01     -3.3325E-10      3.3325E-10      3.1252E-04         200
    235200      6.5333E-01     -3.3325E-10      3.3325E-10      3.1239E-04         200
    235300      6.5361E-01     -3.3325E-10      3.3325E-10      3.1226E-04         200
    235400      6.5389E-01     -3.3325E-10      3.3325E-10      3.1213E-04         200
    235500      6.5417E-01     -3.3325E-10      3.3325E-10      3.1200E-04         200
    235600      6.5444E-01     -3.3325E-10      3.3325E-10      3.1187E-04         200
    235700      6.5472E-01     -3.3325E-10      3.3325E-10      3.1174E-04         200
    235800      6.5500E-01     -3.3325E-10      3.3325E-10      3.1161E-04         200
    235900      6.5528E-01     -3.3325E-10      3.3325E-10      3.1148E-04         200
    236000      6.5556E-01     -3.3325E-10      3.3325E-10      3.1135E-04         200
    236100      6.5583E-01     -3.3325E-10      3.3325E-10      3.1122E-04         200
    236200      6.5611E-01     -3.3325E-10      3.3325E-10      3.1109E-04         200
    236300      6.5639E-01     -3.3325E-10      3.3325E-10      3.1096E-04         200
    236400      6.5667E-01     -3.3325E-10      3.3325E-10      3.1083E-04         200
    236500      6.5694E-01     -3.3325E-10      3.3325E-10      3.1070E-04         200
    236600      6.5722E-01     -3.3325E-10      3.3325E-10      3.1057E-04         200
    236700      6.5750E-01     -3.3325E-10      3.3325E-10      3.1045E-04         200
    236800      6.5778E-01     -3.3325E-10      3.3325E-10      3.1032E-04         200
    236900      6.5806E-01     -3.3325E-10      3.3325E-10      3.1019E-04         200
    237000      6.5833E-01     -3.3325E-10      3.3325E-10      3.1006E-04         200
    237100      6.5861E-01     -3.3325E-10      3.3325E-10      3.0993E-04         200
    237200      6.5889E-01     -3.3325E-10      3.3325E-10      3.0980E-04         200
    237300      6.5917E-01     -3.3325E-10      3.3325E-10      3.0968E-04         200
    237400      6.5944E-01     -3.3325E-10      3.3325E-10      3.0955E-04         200
    237500      6.5972E-01     -3.3325E-10      3.3325E-10      3.0942E-04         200
    237600      6.6000E-01     -3.3325E-10      3.3325E-10      3.0929E-04         200
    237700      6.6028E-01     -3.3325E-10      3.3325E-10      3.0916E-04         200
    237800      6.6056E-01     -3.3325E-10      3.3325E-10      3.0904E-04         200
    237900      6.6083E-01     -3.3325E-10      3.3325E-10      3.0891E-04         200
    238000      6.6111E-01     -3.3325E-10      3.3325E-10      3.0878E-04         200
    238100      6.6139E-01     -3.3325E-10      3.3325E-10      3.0866E-04         200
    238200      6.6167E-01     -3.3325E-10      3.3325E-10      3.0853E-04         200
    238300      6.6194E-01     -3.3325E-10      3.3325E-10      3.0840E-04         200
    238400      6.6222E-01     -3.3325E-10      3.3325E-10      3.0827E-04         200
    238500      6.6250E-01     -3.3325E-10      3.3325E-10      3.0815E-04         200
    238600      6.6278E-01     -3.3325E-10      3.3325E-10      3.0802E-04         200
    238700      6.6306E-01     -3.3325E-10      3.3325E-10      3.0789E-04         200
    238800      6.6333E-01     -3.3325E-10      3.3325E-10      3.0777E-04         200
    238900      6.6361E-01     -3.3325E-10      3.3325E-10      3.0764E-04         200
    239000      6.6389E-01     -3.3325E-10      3.3325E-10      3.0752E-04         200
    239100      6.6417E-01     -3.3325E-10      3.3325E-10      3.0739E-04         200
    239200      6.6444E-01     -3.3325E-10      3.3325E-10      3.0726E-04         200
    239300      6.6472E-01     -3.3325E-10      3.3325E-10      3.0714E-04         200
    239400      6.6500E-01     -3.3325E-10      3.3325E-10      3.0701E-04         200
    239500      6.6528E-01     -3.3325E-10      3.3325E-10      3.0689E-04         200
    239600      6.6556E-01     -3.3325E-10      3.3325E-10      3.0676E-04         200
    239700      6.6583E-01     -3.3325E-10      3.3325E-10      3.0663E-04         200
    239800      6.6611E-01     -3.3325E-10      3.3325E-10      3.0651E-04         200
    239900      6.6639E-01     -3.3325E-10      3.3325E-10      3.0638E-04         200
    240000      6.6667E-01     -3.3325E-10      3.3325E-10      3.0626E-04         200
    240100      6.6694E-01     -3.3325E-10      3.3325E-10      3.0613E-04         200
    240200      6.6722E-01     -3.3325E-10      3.3325E-10      3.0601E-04         200
    240300      6.6750E-01     -3.3325E-10      3.3325E-10      3.0588E-04         200
    240400      6.6778E-01     -3.3325E-10      3.3325E-10      3.0576E-04         200
    240500      6.6806E-01     -3.3325E-10      3.3325E-10      3.0563E-04         200
    240600      6.6833E-01     -3.3325E-10      3.3325E-10      3.0551E-04         200
    240700      6.6861E-01     -3.3325E-10      3.3325E-10      3.0539E-04         200
